Predicted_Probability,Predicted_Class,True_Label
0.004578121472150087,0.0,0.0
0.07667306810617447,0.0,0.0
0.012561263516545296,0.0,0.0
0.026033546775579453,0.0,0.0
0.004946314264088869,0.0,0.0
0.06760615855455399,0.0,0.0
0.9875860810279846,1.0,1.0
0.6647751927375793,1.0,0.0
0.003720605745911598,0.0,0.0
0.9966302514076233,1.0,1.0
0.9979128837585449,1.0,1.0
0.1103954017162323,0.0,0.0
0.0038050981238484383,0.0,0.0
0.7086203098297119,1.0,1.0
0.9977200627326965,1.0,1.0
0.8596830368041992,1.0,1.0
0.9983909726142883,1.0,1.0
0.5096063613891602,1.0,1.0
0.004979027435183525,0.0,0.0
0.7704620957374573,1.0,1.0
0.9997240304946899,1.0,1.0
0.9976802468299866,1.0,1.0
0.9984927773475647,1.0,1.0
0.008177055045962334,0.0,0.0
0.004730250220745802,0.0,0.0
0.010194956324994564,0.0,0.0
0.9996659159660339,1.0,1.0
0.9451977014541626,1.0,1.0
0.0056800139136612415,0.0,0.0
0.989889919757843,1.0,1.0
0.004567667841911316,0.0,0.0
0.14592601358890533,0.0,1.0
0.998357892036438,1.0,1.0
0.7086388468742371,1.0,1.0
0.7292440533638,1.0,1.0
0.9959952235221863,1.0,1.0
0.03558899089694023,0.0,0.0
0.00814626831561327,0.0,0.0
0.003975716419517994,0.0,0.0
0.16963520646095276,0.0,0.0
0.023726582527160645,0.0,0.0
0.9975959658622742,1.0,1.0
0.32367873191833496,0.0,1.0
0.5778409838676453,1.0,1.0
0.004837640095502138,0.0,0.0
0.003484452376142144,0.0,0.0
0.005182912573218346,0.0,0.0
0.011038586497306824,0.0,0.0
0.9978818893432617,1.0,1.0
0.006919729057699442,0.0,0.0
0.00679649505764246,0.0,0.0
0.006001282949000597,0.0,0.0
0.005867087747901678,0.0,0.0
0.7221294641494751,1.0,1.0
0.9956555366516113,1.0,1.0
0.990090548992157,1.0,1.0
0.9723032116889954,1.0,1.0
0.9914271235466003,1.0,1.0
0.9991260766983032,1.0,1.0
0.999500036239624,1.0,1.0
0.794272243976593,1.0,1.0
0.7640169262886047,1.0,1.0
0.005215173587203026,0.0,0.0
0.9990242123603821,1.0,1.0
0.1066470667719841,0.0,0.0
0.9472098350524902,1.0,1.0
0.9959850311279297,1.0,1.0
0.9999439120292664,1.0,1.0
0.04756975173950195,0.0,0.0
0.08345052599906921,0.0,1.0
0.9292927384376526,1.0,1.0
0.9951336979866028,1.0,1.0
0.9561258554458618,1.0,1.0
0.9638736844062805,1.0,1.0
0.9805452227592468,1.0,1.0
0.9975342154502869,1.0,1.0
0.44058117270469666,0.0,0.0
0.004500259179621935,0.0,0.0
0.005459901876747608,0.0,0.0
0.006795899942517281,0.0,0.0
0.9995554089546204,1.0,1.0
0.006661757826805115,0.0,0.0
0.006793994922190905,0.0,0.0
0.008081122301518917,0.0,0.0
0.005278001073747873,0.0,0.0
0.005623779259622097,0.0,0.0
0.03657379373908043,0.0,0.0
0.005181336775422096,0.0,0.0
0.9309977293014526,1.0,1.0
0.7930958271026611,1.0,1.0
0.009083466604351997,0.0,0.0
0.9537047743797302,1.0,1.0
0.004125611390918493,0.0,0.0
0.955226719379425,1.0,1.0
0.013291406445205212,0.0,0.0
0.006256405264139175,0.0,0.0
0.005208478309214115,0.0,0.0
0.7243896126747131,1.0,1.0
0.007980626076459885,0.0,0.0
0.01940654031932354,0.0,0.0
0.9976610541343689,1.0,1.0
0.012743676081299782,0.0,1.0
0.9531659483909607,1.0,1.0
0.9764881730079651,1.0,1.0
0.6366055011749268,1.0,1.0
0.9963765144348145,1.0,1.0
0.0063887694850564,0.0,0.0
0.01134058739989996,0.0,0.0
0.060840532183647156,0.0,1.0
0.8665133714675903,1.0,1.0
0.04633628949522972,0.0,1.0
0.37933990359306335,0.0,1.0
0.006950137671083212,0.0,0.0
0.005949261132627726,0.0,0.0
0.8602451086044312,1.0,1.0
0.8158187866210938,1.0,1.0
0.016273362562060356,0.0,0.0
0.004540312569588423,0.0,0.0
0.8243734836578369,1.0,1.0
0.006174689158797264,0.0,0.0
0.061101533472537994,0.0,1.0
0.005015007685869932,0.0,0.0
0.013786660507321358,0.0,0.0
0.010761938989162445,0.0,0.0
0.7785466909408569,1.0,1.0
0.006387083325535059,0.0,0.0
0.005153412465006113,0.0,0.0
0.01464923471212387,0.0,0.0
0.998069167137146,1.0,1.0
0.893008828163147,1.0,1.0
0.004605812951922417,0.0,0.0
0.9649733901023865,1.0,1.0
0.0062980917282402515,0.0,0.0
0.017601758241653442,0.0,0.0
0.7753598093986511,1.0,1.0
0.9370410442352295,1.0,1.0
0.05197708681225777,0.0,0.0
0.9844976663589478,1.0,1.0
0.008367783389985561,0.0,0.0
0.989567220211029,1.0,1.0
0.009709755890071392,0.0,0.0
0.007374498527497053,0.0,0.0
0.8459251523017883,1.0,1.0
0.00859582144767046,0.0,0.0
0.007897344417870045,0.0,0.0
0.0064738234505057335,0.0,0.0
0.005742231383919716,0.0,0.0
