Predicted_Probability,Predicted_Class,True_Label
0.9999566674232483,1.0,1.0
0.01780356466770172,0.0,0.0
0.01241131778806448,0.0,0.0
0.010957246646285057,0.0,0.0
0.9852548241615295,1.0,1.0
0.6867195963859558,1.0,1.0
0.939885675907135,1.0,1.0
0.008030038326978683,0.0,0.0
0.009146573022007942,0.0,0.0
0.9471777081489563,1.0,1.0
